AlumniID,FirstName,LastName,Email,Gender,Country,City,Department,GraduationYear,EmploymentStatus,Occupation,DonationAmount,EventParticipationCount,Mentorship,Feedback,LastEngagementDate
ALU0582,Wendy,Dixon,jacqueline.collins@outlook.com,Female,Australia,Port Brittany,Nursing,2023,Self-Employed,Nurse Practitioner,1470.07,2,No,5,7/10/2025
ALU0583,Allison,Jackson,brandy.beck@company.com,Male,Ghana,Robinsonburgh,Nursing,2020,Student,Nurse Practitioner,0,3,No,5,6/11/2025
ALU0584,Rebecca,Williams,amanda.cardenas@yahoo.com,Male,Canada,Port Barbaraburgh,Engineering,2022,Unemployed,Automation Engineer,2932.49,10,No,2,12/9/2024
ALU0585,Brian,Marsh,jason.wilson@company.com,Male,United States,Amystad,Nursing,2022,Employed,Registered Nurse,2304.82,1,Yes,2,4/24/2025
ALU0586,Joseph,Baker,thomas.jones@company.com,Male,United States,New Davidbury,Education,2024,Unemployed,Curriculum Developer,0,7,No,3,6/14/2025
ALU0587,Amy,Gray,monica.cooper@gmail.com,Male,Australia,Hayesshire,Nursing,2024,Self-Employed,Clinical Assistant,861.45,0,Yes,1,8/1/2025
ALU0588,Mario,Byrd,aaron.howell@yahoo.com,Male,Canada,East Edwardberg,Education,2022,Unemployed,Academic Advisor,0,5,Yes,2,12/4/2024
ALU0589,Tina,Vasquez,adam.ramirez@outlook.com,Male,Canada,East Ryanton,Computer Science,2021,Employed,Data Analyst,599.71,8,Yes,2,7/28/2024
ALU0590,Barbara,Johnson,monica.mcdowell@outlook.com,Female,Australia,Emilyborough,Arts,2022,Employed,Multimedia Specialist,4709.84,8,No,1,6/20/2024
ALU0591,Crystal,Watkins,donald.jones@yahoo.com,Male,Canada,East Anneview,Computer Science,2023,Self-Employed,Software Engineer,0,10,Yes,1,1/8/2025
ALU0592,Rachael,Sexton,tricia.johnson@company.com,Male,Canada,Sherriburgh,Nursing,2020,Employed,Registered Nurse,0,4,Yes,2,2/23/2024
ALU0593,Linda,Spence,robert.johnson@company.com,Male,Canada,Elizabethstad,Engineering,2021,Self-Employed,Civil Engineer,0,0,Yes,2,5/2/2024
ALU0594,Luke,Calderon,dustin.morales@company.com,Female,United Kingdom,West Alexandra,Nursing,2024,Self-Employed,Registered Nurse,0,1,Yes,3,3/24/2025
ALU0595,Matthew,Smith,kelly.nelson@gmail.com,Female,Canada,Watsonshire,Arts,2020,Self-Employed,Multimedia Specialist,0,4,No,5,10/22/2024
ALU0596,Felicia,Duran,kenneth.miller@gmail.com,Male,United States,Lake Brittanyport,Education,2024,Self-Employed,Teacher,2509.02,4,Yes,1,3/29/2024
ALU0597,Francis,Ross,steve.rivers@gmail.com,Male,Australia,Pamelafurt,Engineering,2025,Employed,Mechanical Engineer,0,8,No,5,7/19/2025
ALU0598,Breanna,Rush,matthew.lloyd@yahoo.com,Male,Canada,Port Kendra,Arts,2024,Self-Employed,Art Coordinator,829.14,1,Yes,3,11/13/2024
ALU0599,Raymond,Campos,henry.joseph@company.com,Female,Australia,South Kyle,Engineering,2021,Employed,Mechanical Engineer,2420.34,8,No,4,1/10/2025
ALU0600,Michael,Juarez,maria.chang@gmail.com,Female,United Kingdom,East Lauratown,Computer Science,2022,Self-Employed,IT Support Specialist,0,8,No,4,7/22/2025
ALU0601,Ashley,Oconnell,paul.clark@gmail.com,Male,Ghana,Taylormouth,Business,2022,Self-Employed,Business Analyst,2572.78,7,No,5,9/14/2025
ALU0602,Jason,Powell,thomas.phillips@yahoo.com,Male,Ghana,New Gregton,Nursing,2025,Unemployed,Clinical Assistant,889.43,2,Yes,2,4/17/2025
ALU0603,Marcus,Huang,jeremy.galloway@outlook.com,Male,Ghana,Lake Daniel,Engineering,2023,Employed,Automation Engineer,0,10,Yes,1,1/18/2025
ALU0604,Anthony,Marshall,joseph.farmer@gmail.com,Female,Canada,Phillipstown,Business,2025,Student,Business Analyst,0,9,No,5,12/26/2023
ALU0605,Katherine,King,matthew.jones@gmail.com,Male,United States,Kristenside,Nursing,2021,Unemployed,Registered Nurse,1627.09,8,Yes,5,10/14/2025
ALU0606,Victoria,Smith,brittany.lopez@yahoo.com,Female,Australia,South Nicoleside,Nursing,2024,Student,Clinical Assistant,0,8,Yes,4,6/8/2024
ALU0607,Michelle,Johnson,beverly.bradley@gmail.com,Male,Canada,Tracyton,Computer Science,2021,Unemployed,IT Support Specialist,0,6,Yes,5,6/8/2025
ALU0608,Amy,Nguyen,elizabeth.white@gmail.com,Female,Canada,Elliotttown,Nursing,2023,Unemployed,Nurse Practitioner,4026.17,9,Yes,1,4/28/2024
ALU0609,Joseph,Davis,david.rose@gmail.com,Female,United Kingdom,West Rachel,Nursing,2025,Student,Clinical Assistant,0,4,Yes,4,11/29/2024
ALU0610,Eric,Russell,jennifer.garcia@company.com,Male,United States,East Evan,Education,2020,Unemployed,Curriculum Developer,0,3,No,2,4/13/2025
ALU0611,Todd,Gilbert,samuel.bennett@outlook.com,Female,Australia,New Tracy,Nursing,2024,Unemployed,Nurse Practitioner,0,10,No,4,11/16/2023
ALU0612,Robert,Ramos,jonathan.martin@yahoo.com,Female,Australia,Pachecoport,Nursing,2023,Student,Nurse Practitioner,0,9,Yes,2,2/24/2024
ALU0613,Monica,Chambers,barbara.blake@gmail.com,Male,Ghana,New Nicoleview,Nursing,2025,Employed,Clinical Assistant,0,5,Yes,2,11/25/2023
ALU0614,Gregory,Cline,ariel.mason@outlook.com,Female,Canada,Whiteside,Nursing,2024,Student,Registered Nurse,0,4,Yes,2,5/6/2024
ALU0615,Gloria,Brown,carol.anderson@outlook.com,Female,Canada,Kathyport,Business,2023,Employed,Marketing Specialist,3945.61,9,Yes,3,9/14/2024
ALU0616,Kelsey,Horton,bailey.joyce@company.com,Male,United Kingdom,Greenport,Engineering,2024,Employed,Automation Engineer,0,6,No,3,12/3/2024
ALU0617,Joseph,Morales,pamela.hernandez@gmail.com,Female,United Kingdom,Ballshire,Engineering,2023,Self-Employed,Mechanical Engineer,0,7,Yes,1,8/30/2025
ALU0618,James,Burnett,maria.jones@yahoo.com,Male,United Kingdom,Derekhaven,Nursing,2022,Unemployed,Registered Nurse,1093.82,4,No,3,10/23/2024
ALU0619,Donna,Hebert,edward.bowman@outlook.com,Female,United States,North William,Business,2023,Unemployed,HR Coordinator,0,9,Yes,2,1/29/2025
ALU0620,Melanie,Jones,stephanie.jones@yahoo.com,Male,Canada,Cynthiastad,Engineering,2023,Employed,Civil Engineer,0,7,Yes,4,3/20/2024
ALU0621,Krista,Marquez,kevin.webb@company.com,Male,United Kingdom,West Anna,Engineering,2023,Employed,Civil Engineer,1251.98,5,No,2,9/1/2024
ALU0622,Kimberly,Smith,rachel.roth@gmail.com,Male,Australia,West Alison,Arts,2021,Unemployed,Art Coordinator,0,10,Yes,5,5/30/2024
ALU0623,Robert,Holmes,daniel.cameron@yahoo.com,Male,Ghana,Danielleville,Computer Science,2024,Self-Employed,Software Engineer,0,8,Yes,3,10/3/2024
ALU0624,James,Murphy,stephanie.morrison@outlook.com,Female,Canada,Port Nancy,Arts,2023,Self-Employed,Graphic Designer,0,6,Yes,5,2/14/2024
ALU0625,Barbara,Wilson,jeremiah.mercer@yahoo.com,Male,Canada,Russellville,Engineering,2025,Self-Employed,Automation Engineer,0,7,No,3,1/16/2024
ALU0626,Michelle,Carrillo,christina.ward@gmail.com,Female,Australia,Raymondburgh,Business,2023,Employed,HR Coordinator,0,8,No,4,7/28/2025
ALU0627,Jennifer,Smith,john.tyler@gmail.com,Male,United States,Hallport,Engineering,2023,Unemployed,Civil Engineer,0,10,Yes,5,1/12/2024
ALU0628,Tiffany,Williams,barbara.hunter@gmail.com,Male,Canada,West Eric,Engineering,2022,Self-Employed,Automation Engineer,2083.49,2,No,3,11/16/2024
ALU0629,Tamara,Schneider,julia.boyd@yahoo.com,Female,Ghana,Jonesburgh,Education,2020,Unemployed,Curriculum Developer,264.38,8,Yes,4,5/30/2025
ALU0630,Lance,Randolph,christina.bender@company.com,Male,United States,South Samuel,Education,2025,Self-Employed,Curriculum Developer,0,8,Yes,2,6/23/2024
ALU0631,Andrew,Perry,sarah.tate@outlook.com,Female,United States,Port Kristen,Nursing,2020,Self-Employed,Nurse Practitioner,372.28,6,Yes,1,9/3/2024
ALU0632,Eduardo,Calhoun,alison.sanchez@outlook.com,Female,United States,North Jonathan,Education,2020,Self-Employed,Teacher,0,5,Yes,5,11/7/2023
ALU0633,Russell,Lewis,kevin.fletcher@gmail.com,Female,United Kingdom,Ortegaton,Engineering,2023,Unemployed,Mechanical Engineer,0,4,Yes,5,4/27/2025
ALU0634,Erin,Turner,charles.arnold@gmail.com,Female,Canada,North Katie,Education,2024,Student,Academic Advisor,4338.9,6,No,4,5/5/2025
ALU0635,Wanda,Hayes,john.robinson@outlook.com,Female,United Kingdom,West Carla,Arts,2025,Unemployed,Graphic Designer,0,7,Yes,4,10/12/2025
ALU0636,Nathan,Hampton,william.holland@yahoo.com,Female,Ghana,North Bradleyton,Business,2022,Self-Employed,Marketing Specialist,0,3,Yes,1,3/15/2025
ALU0637,Margaret,Harrison,kristopher.golden@yahoo.com,Female,Canada,Kimberlymouth,Engineering,2025,Self-Employed,Automation Engineer,4075.76,7,No,1,7/28/2025
ALU0638,James,Huerta,lauren.young@company.com,Male,United Kingdom,Nathanielborough,Nursing,2021,Self-Employed,Registered Nurse,0,0,No,2,7/2/2025
ALU0639,Ronnie,Boyer,nichole.perez@outlook.com,Female,United States,Wolffort,Nursing,2024,Self-Employed,Clinical Assistant,1729.05,7,No,2,6/30/2025
ALU0640,Nicole,Russell,robin.brown@company.com,Female,Ghana,Hammondtown,Arts,2020,Employed,Graphic Designer,2857.66,8,No,4,2/14/2025
ALU0641,Ryan,Jones,michael.harris@outlook.com,Female,Australia,New Edward,Computer Science,2020,Student,Software Engineer,1347.22,9,No,4,8/18/2024
ALU0642,Jason,Barnett,timothy.king@gmail.com,Female,Australia,Morrischester,Engineering,2020,Employed,Automation Engineer,0,2,No,4,8/9/2025
ALU0643,Tammy,Williams,eric.andrade@company.com,Female,Canada,Stevenchester,Education,2024,Employed,Academic Advisor,0,2,No,1,4/19/2024
ALU0644,Ariel,Mitchell,carrie.berry@company.com,Female,United States,Port Benjamin,Arts,2020,Self-Employed,Art Coordinator,13.52,9,No,1,10/12/2025
ALU0645,Mary,Guerra,jennifer.palmer@gmail.com,Female,United Kingdom,Scottmouth,Arts,2020,Student,Art Coordinator,0,8,No,5,11/26/2024
ALU0646,Courtney,Carrillo,jonathan.watts@company.com,Female,United Kingdom,Martinezchester,Engineering,2022,Employed,Mechanical Engineer,0,3,Yes,5,6/27/2024
ALU0647,Eric,Taylor,lisa.turner@yahoo.com,Female,Australia,Robinmouth,Computer Science,2024,Employed,IT Support Specialist,1909.33,4,No,5,4/24/2025
ALU0648,Sandy,Bolton,dorothy.ramirez@outlook.com,Male,Ghana,Boydmouth,Business,2022,Unemployed,HR Coordinator,905.86,5,No,2,10/17/2024
ALU0649,Tina,Lynch,sarah.atkinson@yahoo.com,Male,United Kingdom,Jenningshaven,Engineering,2021,Self-Employed,Mechanical Engineer,1221.77,10,No,2,3/17/2025
ALU0650,Connie,Schmidt,mackenzie.harris@yahoo.com,Female,Australia,Robinsonton,Arts,2020,Student,Multimedia Specialist,0,7,No,3,10/12/2025
ALU0651,Jodi,Gonzales,deborah.craig@outlook.com,Male,United Kingdom,South Markview,Computer Science,2023,Student,Data Analyst,0,8,Yes,2,10/12/2025
ALU0652,Angela,Jones,philip.sullivan@yahoo.com,Male,Australia,Jessicabury,Arts,2021,Student,Multimedia Specialist,0,3,Yes,5,12/31/2023
ALU0653,Michael,King,charlene.davis@gmail.com,Female,Ghana,Lake Carolinefort,Nursing,2025,Student,Clinical Assistant,0,3,Yes,5,7/4/2024
ALU0654,Alicia,Blevins,danielle.mann@gmail.com,Male,United Kingdom,Joneston,Business,2024,Employed,HR Coordinator,0,4,No,3,11/12/2023
ALU0655,Gary,Fuentes,stephanie.foster@outlook.com,Female,Ghana,Kyleview,Computer Science,2024,Self-Employed,IT Support Specialist,0,1,Yes,5,11/3/2023
ALU0656,Samantha,Whitaker,sarah.harris@yahoo.com,Male,Canada,Vasquezburgh,Engineering,2025,Self-Employed,Civil Engineer,3788.82,9,No,3,9/22/2025
ALU0657,Kristen,Howard,david.johnston@yahoo.com,Male,Australia,Port Joshua,Engineering,2024,Student,Automation Engineer,0,9,Yes,3,1/12/2025
ALU0658,Cody,Ballard,kathryn.rice@gmail.com,Female,Ghana,Jameshaven,Arts,2022,Employed,Multimedia Specialist,0,7,No,4,1/23/2025
ALU0659,Tyler,Hughes,brittany.simmons@yahoo.com,Female,United Kingdom,Debraport,Business,2024,Employed,Marketing Specialist,0,9,Yes,4,2/26/2025
ALU0660,Jeffery,Thornton,robert.sanchez@yahoo.com,Female,Australia,Chadfort,Nursing,2022,Self-Employed,Clinical Assistant,2273.2,1,No,2,11/17/2024
ALU0661,Adrian,Gomez,anthony.mann@gmail.com,Male,United Kingdom,Seanborough,Arts,2021,Self-Employed,Art Coordinator,0,0,Yes,3,7/13/2025
ALU0662,David,Chase,victor.byrd@yahoo.com,Male,United States,Lake Kristen,Nursing,2021,Student,Clinical Assistant,4627.62,8,No,5,9/16/2024
ALU0663,Ruben,Gordon,stuart.barker@yahoo.com,Female,United States,North Ethanchester,Arts,2020,Employed,Art Coordinator,4587.91,3,Yes,5,5/17/2025
ALU0664,Christopher,Cunningham,troy.walls@company.com,Female,United States,West Stephenport,Engineering,2022,Student,Automation Engineer,1805.32,6,Yes,5,2/22/2024
ALU0665,Mark,Rose,corey.obrien@outlook.com,Female,Ghana,East Jack,Computer Science,2023,Student,Software Engineer,0,0,Yes,2,7/6/2025
ALU0666,John,Armstrong,erin.diaz@gmail.com,Male,United Kingdom,Bellfurt,Engineering,2022,Student,Civil Engineer,0,3,No,2,3/1/2024
ALU0667,Randy,Gray,steven.shaffer@yahoo.com,Female,Ghana,New Kevin,Nursing,2022,Unemployed,Clinical Assistant,4877.85,0,No,4,3/24/2025
ALU0668,Jill,Howell,elizabeth.wise@outlook.com,Female,United States,West Markside,Engineering,2022,Self-Employed,Automation Engineer,0,6,No,2,1/29/2025
ALU0669,Abigail,Stephenson,james.roberson@yahoo.com,Male,United States,Mikaylachester,Business,2021,Employed,Marketing Specialist,0,9,No,4,9/29/2024
ALU0670,Edward,Moran,michelle.edwards@outlook.com,Female,United States,Fernandezshire,Nursing,2024,Employed,Registered Nurse,0,4,Yes,1,10/23/2025
ALU0671,Donald,Simpson,michael.cooper@outlook.com,Female,Ghana,Aaronbury,Nursing,2024,Self-Employed,Nurse Practitioner,0,9,No,3,2/3/2025
ALU0672,Margaret,Young,william.rodriguez@company.com,Male,United States,North Justinbury,Engineering,2022,Unemployed,Civil Engineer,3913.35,5,No,1,4/13/2025
ALU0673,Regina,Kennedy,victoria.hamilton@company.com,Male,United States,North Meaganborough,Nursing,2020,Employed,Clinical Assistant,242.39,5,Yes,5,11/17/2023
ALU0674,Angela,Ramos,matthew.combs@yahoo.com,Female,Canada,Amberhaven,Arts,2022,Employed,Art Coordinator,0,9,Yes,2,7/14/2025
ALU0675,Cynthia,Brown,andrea.thompson@yahoo.com,Female,Australia,West Nicholasmouth,Computer Science,2021,Unemployed,IT Support Specialist,0,10,Yes,4,6/19/2024
ALU0676,Nicole,Hernandez,michael.newton@outlook.com,Female,United Kingdom,Port Chrisshire,Business,2024,Unemployed,Marketing Specialist,0,0,Yes,3,11/8/2024
ALU0677,Frank,Cox,lawrence.mcmahon@gmail.com,Female,United Kingdom,Rogerstown,Computer Science,2022,Student,Data Analyst,4805.32,3,Yes,2,1/3/2025
ALU0678,Gilbert,Owen,richard.lyons@outlook.com,Male,United Kingdom,Michaelville,Education,2020,Student,Teacher,0,7,Yes,1,6/3/2024
ALU0679,Mary,Powers,david.campbell@gmail.com,Female,Canada,West Derrick,Business,2022,Student,Marketing Specialist,0,5,No,4,1/31/2024
ALU0680,Jacob,Richards,jill.rodriguez@gmail.com,Female,United Kingdom,Port Amandaborough,Engineering,2021,Employed,Civil Engineer,0,5,Yes,3,2/5/2024
ALU0681,Christine,Evans,elizabeth.hunt@yahoo.com,Male,Ghana,Vegamouth,Engineering,2025,Employed,Civil Engineer,1951.11,7,No,5,7/28/2024
ALU0682,Mark,Andrews,jonathan.brown@yahoo.com,Male,United Kingdom,Brianfurt,Arts,2022,Student,Art Coordinator,0,9,Yes,2,7/4/2025
ALU0683,Amy,Hendricks,jonathan.williams@company.com,Male,Ghana,Jamestown,Education,2025,Employed,Academic Advisor,0,8,No,3,5/8/2025
ALU0684,Daniel,Jackson,jeffrey.bailey@gmail.com,Female,United Kingdom,Gillchester,Arts,2024,Unemployed,Graphic Designer,0,6,No,3,9/24/2025
ALU0685,Elaine,Martinez,samuel.cox@outlook.com,Female,Canada,Evanville,Education,2025,Student,Curriculum Developer,0,7,Yes,2,10/27/2024
ALU0686,Christine,Davis,blake.taylor@yahoo.com,Male,United Kingdom,Port Ashlee,Engineering,2024,Self-Employed,Automation Engineer,0,5,No,3,3/9/2025
ALU0687,Sharon,Edwards,michael.gould@company.com,Female,Canada,Morganborough,Education,2020,Unemployed,Curriculum Developer,2486.15,5,Yes,1,7/25/2024
ALU0688,Tammy,Johnson,kent.horn@yahoo.com,Male,United States,South Timothyhaven,Nursing,2022,Employed,Registered Nurse,0,9,No,4,2/10/2025
ALU0689,Anthony,Smith,ashley.ramos@company.com,Female,United States,Jamesfort,Education,2021,Employed,Teacher,0,2,No,5,8/15/2025
ALU0690,Jody,Boyd,anthony.williams@yahoo.com,Female,United States,Gillespieland,Education,2024,Student,Teacher,0,6,No,1,4/16/2025
ALU0691,Laura,Fuentes,david.dalton@yahoo.com,Male,United Kingdom,Larryland,Computer Science,2021,Student,Data Analyst,0,10,Yes,2,9/20/2024
ALU0692,Susan,Henry,kelli.christian@gmail.com,Female,Canada,Rodriguezton,Business,2022,Employed,Business Analyst,0,3,Yes,2,6/7/2025
ALU0693,Joshua,Lester,carl.anderson@gmail.com,Female,Canada,South Karen,Nursing,2023,Self-Employed,Clinical Assistant,0,10,Yes,5,1/11/2025
ALU0694,Judith,Chapman,rebecca.bender@yahoo.com,Female,Canada,Masseyton,Education,2023,Student,Academic Advisor,1102.07,2,No,4,3/2/2025
ALU0695,David,Wilson,audrey.shaw@yahoo.com,Male,Australia,Lake Arthurview,Education,2025,Unemployed,Academic Advisor,0,6,Yes,5,5/20/2024
ALU0696,Tiffany,Cervantes,patrick.gonzalez@yahoo.com,Female,United Kingdom,Port Jesusview,Computer Science,2023,Self-Employed,Software Engineer,2232.67,2,Yes,1,1/21/2025
ALU0697,Angela,Goodwin,jason.johnson@yahoo.com,Female,United States,East Trevor,Engineering,2020,Employed,Automation Engineer,0,10,No,1,8/26/2025
ALU0698,Jennifer,Townsend,jeffrey.johnson@company.com,Male,Australia,South Cory,Nursing,2022,Self-Employed,Registered Nurse,4477.89,8,No,1,1/17/2025
ALU0699,Todd,Morgan,lisa.wood@company.com,Female,Ghana,Johnsonport,Engineering,2021,Student,Civil Engineer,1756.57,4,No,2,2/17/2025
ALU0700,Dakota,Williams,michelle.peters@company.com,Male,Ghana,Port Jessicahaven,Education,2023,Employed,Academic Advisor,0,7,No,2,7/13/2024
ALU0701,Anna,Fischer,angela.taylor@company.com,Female,United States,Richardside,Education,2021,Unemployed,Teacher,0,0,No,3,3/20/2025
ALU0702,Jason,Walton,stacy.chan@yahoo.com,Male,United States,Hurstland,Nursing,2020,Unemployed,Registered Nurse,0,9,No,4,9/30/2025
ALU0703,Melissa,Murphy,lorraine.nelson@outlook.com,Female,Ghana,Huberville,Arts,2021,Self-Employed,Art Coordinator,0,4,No,1,8/6/2024
ALU0704,Megan,Frank,cheryl.mcbride@yahoo.com,Female,Canada,Dennisstad,Business,2020,Student,Marketing Specialist,2100.63,5,Yes,1,9/10/2024
ALU0705,David,Gill,scott.sampson@company.com,Female,Canada,Castilloport,Business,2020,Self-Employed,Marketing Specialist,0,7,No,3,2/18/2025
ALU0706,Krista,Miller,danielle.richardson@company.com,Male,Ghana,East Matthew,Computer Science,2023,Student,IT Support Specialist,0,4,No,2,1/9/2024
ALU0707,Kevin,Kim,jeffrey.davis@company.com,Male,Australia,North Lindastad,Computer Science,2021,Unemployed,IT Support Specialist,0,7,No,4,3/2/2024
ALU0708,Joe,Nguyen,heidi.cherry@outlook.com,Male,Canada,Robinsonhaven,Education,2022,Self-Employed,Academic Advisor,0,2,Yes,5,8/15/2024
ALU0709,Cory,Alexander,samuel.weeks@gmail.com,Female,Canada,Michaelmouth,Business,2021,Student,HR Coordinator,0,6,Yes,2,3/12/2024
ALU0710,Gabrielle,Mcclure,gregory.valdez@outlook.com,Male,United States,New Tracy,Engineering,2025,Employed,Civil Engineer,0,0,No,4,3/6/2025
ALU0711,Thomas,Martinez,casey.mcfarland@yahoo.com,Female,Australia,East Nathanhaven,Engineering,2023,Employed,Automation Engineer,2688.62,7,Yes,2,4/27/2025
ALU0712,Tiffany,Gray,beth.lopez@outlook.com,Female,Ghana,Zunigamouth,Business,2021,Self-Employed,Business Analyst,0,7,No,1,10/10/2024
ALU0713,Jeffrey,Pena,darryl.george@company.com,Female,United Kingdom,Woodport,Arts,2024,Self-Employed,Multimedia Specialist,3633.59,8,No,4,1/31/2025
ALU0714,Kimberly,Hernandez,gina.shah@gmail.com,Male,United Kingdom,Port Meghanmouth,Business,2021,Employed,Marketing Specialist,0,1,No,2,1/1/2025
ALU0715,Steven,Stewart,samantha.smith@yahoo.com,Female,United States,East Mary,Arts,2023,Self-Employed,Art Coordinator,3289.35,3,No,1,8/2/2024
ALU0716,Isabella,Duncan,krista.peters@gmail.com,Male,Canada,Davidhaven,Computer Science,2022,Student,Software Engineer,0,2,Yes,1,3/31/2025
ALU0717,Amber,Smith,stacy.edwards@company.com,Female,Ghana,Castilloton,Engineering,2023,Self-Employed,Mechanical Engineer,0,3,Yes,3,11/8/2023
ALU0718,Aaron,James,amanda.villa@outlook.com,Female,United States,Mosesside,Engineering,2020,Employed,Mechanical Engineer,1890.24,7,No,2,1/1/2024
ALU0719,Samuel,Ward,todd.martinez@company.com,Female,United Kingdom,East Angela,Business,2023,Student,HR Coordinator,0,0,No,1,7/7/2024
ALU0720,Matthew,Wood,david.lambert@yahoo.com,Female,Australia,South Adam,Nursing,2022,Student,Nurse Practitioner,989.2,9,No,4,10/13/2024
ALU0721,Daniel,Rios,alexandra.campbell@outlook.com,Male,Australia,Melanieport,Business,2021,Employed,Business Analyst,0,5,Yes,5,12/7/2024
ALU0722,Robin,Martin,eric.thompson@company.com,Male,Australia,Karaton,Education,2021,Employed,Academic Advisor,2449.73,0,No,2,5/16/2025
ALU0723,Stephanie,Miller,carol.neal@gmail.com,Female,Canada,Vanessabury,Nursing,2024,Employed,Clinical Assistant,3358.87,9,Yes,2,2/12/2024
ALU0724,Laurie,Burnett,gail.herrera@company.com,Male,United States,South Laura,Computer Science,2022,Student,Software Engineer,0,2,No,5,4/8/2025
